Gender,Grade,Total,MCQ,Q1,Q2,Q3,Q4,Q5
0.0,0.0,0.3707865168539326,0.25,1.0,0.25,1.0,0.2,0.0
0.0,0.0,0.4719101123595506,0.4375,1.0,0.25,1.0,0.2,0.0
1.0,0.0,0.3370786516853933,0.4375,0.5,0.25,0.5714285714285714,0.0,0.0
1.0,0.0,0.550561797752809,0.5625,1.0,0.0,0.6428571428571428,0.9,0.16666666666666666
0.0,0.0,0.550561797752809,0.75,0.5,0.5,0.7142857142857142,0.0,0.0
1.0,0.0,0.3370786516853933,0.5625,0.75,0.25,0.0,0.0,0.0
1.0,0.0,0.4831460674157303,0.75,0.0,0.0,0.5714285714285714,0.4,0.0
0.0,0.0,0.7191011235955056,0.75,0.75,0.5,1.0,0.8,0.16666666666666666
1.0,0.0,0.4719101123595506,0.5625,0.0,0.75,0.7142857142857142,0.4,0.0
0.0,0.0,0.348314606741573,0.3125,0.5,0.25,1.0,0.0,0.16666666666666666
1.0,0.0,0.5168539325842697,0.3125,1.0,0.75,1.0,0.8,0.0
1.0,0.0,0.5617977528089888,0.6875,1.0,0.5,0.3571428571428571,0.5,0.0
1.0,0.0,0.651685393258427,0.4375,1.0,1.0,1.0,1.0,0.3333333333333333
1.0,0.0,0.7977528089887641,0.75,1.0,0.75,1.0,1.0,0.3333333333333333
1.0,0.0,0.9101123595505617,1.0,1.0,0.75,1.0,1.0,0.0
1.0,0.0,0.4269662921348315,0.5625,1.0,0.0,0.42857142857142855,0.2,0.0
1.0,0.0,0.24719101123595508,0.4375,0.75,0.0,0.0,0.0,0.0
1.0,0.0,0.4943820224719101,0.5625,0.75,0.5,0.2857142857142857,0.8,0.0
1.0,0.0,0.3370786516853933,0.4375,0.75,0.5,0.2857142857142857,0.0,0.0
1.0,0.0,0.6966292134831461,0.625,1.0,1.0,0.7857142857142857,1.0,0.0
1.0,0.0,0.7415730337078652,0.75,1.0,1.0,0.42857142857142855,1.0,0.5
1.0,0.0,0.12359550561797752,0.125,0.5,0.0,0.2857142857142857,0.2,0.0
